func_src,label,cve_id,cwe,repo,commit,language
"
	public UserResource(boolean cacheable, boolean session, String mime) {
		super();		
		setCacheable(cacheable);
		setSessionAware(session);
		setContentType(mime);
	}
	/**
	 * @return Returns the contentType.
	 */
	public String getContentType(ResourceContext resourceContext) {
		return contentType;
	}
	/**
	 * @param contentType The contentType to set.
	 */
	public void setContentType(String contentType) {
		this.contentType = contentType;
	}
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#getDataToStore(javax.faces.context.FacesContext, java.lang.Object)
	 */
	public Object getDataToStore(FacesContext context, Object data) {
		UriData dataToStore = null;
		if (data instanceof ResourceComponent2) {
			ResourceComponent2 resource = (ResourceComponent2) data;
			dataToStore = new UriData();
			dataToStore.value = resource.getValue();
			dataToStore.createContent = UIComponentBase.saveAttachedState(context,resource.getCreateContentExpression());
			if (data instanceof UIComponent) {
				UIComponent component = (UIComponent) data;
				ValueExpression expires = component.getValueExpression(""expires"");
				if (null != expires) {
					dataToStore.expires = UIComponentBase.saveAttachedState(context,expires);
				}
				ValueExpression lastModified = component.getValueExpression(""lastModified"");
				if (null != lastModified) {
					dataToStore.modified = UIComponentBase.saveAttachedState(context,lastModified);
				}
			}",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public String getContentType(ResourceContext resourceContext) {
		return contentType;
	}
	/**
	 * @param contentType The contentType to set.
	 */
	public void setContentType(String contentType) {
		this.contentType = contentType;
	}
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#getDataToStore(javax.faces.context.FacesContext, java.lang.Object)
	 */
	public Object getDataToStore(FacesContext context, Object data) {
		UriData dataToStore = null;
		if (data instanceof ResourceComponent2) {
			ResourceComponent2 resource = (ResourceComponent2) data;
			dataToStore = new UriData();
			dataToStore.value = resource.getValue();
			dataToStore.createContent = UIComponentBase.saveAttachedState(context,resource.getCreateContentExpression());
			if (data instanceof UIComponent) {
				UIComponent component = (UIComponent) data;
				ValueExpression expires = component.getValueExpression(""expires"");
				if (null != expires) {
					dataToStore.expires = UIComponentBase.saveAttachedState(context,expires);
				}
				ValueExpression lastModified = component.getValueExpression(""lastModified"");
				if (null != lastModified) {
					dataToStore.modified = UIComponentBase.saveAttachedState(context,lastModified);
				}
			}
		}
		return dataToStore;
	}
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#send(org.ajax4jsf.resource.ResourceContext)
	 */
	public void send(ResourceContext context) throws IOException {
		UriData data = (UriData) restoreData(context);
		FacesContext facesContext = FacesContext.getCurrentInstance();",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public void setContentType(String contentType) {
		this.contentType = contentType;
	}
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#getDataToStore(javax.faces.context.FacesContext, java.lang.Object)
	 */
	public Object getDataToStore(FacesContext context, Object data) {
		UriData dataToStore = null;
		if (data instanceof ResourceComponent2) {
			ResourceComponent2 resource = (ResourceComponent2) data;
			dataToStore = new UriData();
			dataToStore.value = resource.getValue();
			dataToStore.createContent = UIComponentBase.saveAttachedState(context,resource.getCreateContentExpression());
			if (data instanceof UIComponent) {
				UIComponent component = (UIComponent) data;
				ValueExpression expires = component.getValueExpression(""expires"");
				if (null != expires) {
					dataToStore.expires = UIComponentBase.saveAttachedState(context,expires);
				}
				ValueExpression lastModified = component.getValueExpression(""lastModified"");
				if (null != lastModified) {
					dataToStore.modified = UIComponentBase.saveAttachedState(context,lastModified);
				}
			}
		}
		return dataToStore;
	}
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#send(org.ajax4jsf.resource.ResourceContext)
	 */
	public void send(ResourceContext context) throws IOException {
		UriData data = (UriData) restoreData(context);
		FacesContext facesContext = FacesContext.getCurrentInstance();
		if (null != data && null != facesContext ) {
			// Send headers
			ELContext elContext = facesContext.getELContext();
//			if(data.expires != null){
//				ValueExpression binding = (ValueExpression) UIComponentBase.restoreAttachedState(facesContext,data.expires);
//				Date expires = (Date) binding.getValue(elContext);",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public MediaData() {
	}
	public Color getBackground() {
		return Background;
	}
	public void setBackground(Color background) {
		Background = background;
	}
	public Color getDrawColor() {
		return DrawColor;
	}
	public void setDrawColor(Color drawColor) {
		DrawColor = drawColor;
	}
	public Integer getHeight() {
		return Height;
	}
	public void setHeight(Integer height) {
		Height = height;
	}
	public Integer getWidth() {
		return Width;
	}
	public void setWidth(Integer width) {
		Width = width;
	}
}",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public Color getBackground() {
		return Background;
	}
	public void setBackground(Color background) {
		Background = background;
	}
	public Color getDrawColor() {
		return DrawColor;
	}
	public void setDrawColor(Color drawColor) {
		DrawColor = drawColor;
	}
	public Integer getHeight() {
		return Height;
	}
	public void setHeight(Integer height) {
		Height = height;
	}
	public Integer getWidth() {
		return Width;
	}
	public void setWidth(Integer width) {
		Width = width;
	}
}",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public void setBackground(Color background) {
		Background = background;
	}
	public Color getDrawColor() {
		return DrawColor;
	}
	public void setDrawColor(Color drawColor) {
		DrawColor = drawColor;
	}
	public Integer getHeight() {
		return Height;
	}
	public void setHeight(Integer height) {
		Height = height;
	}
	public Integer getWidth() {
		return Width;
	}
	public void setWidth(Integer width) {
		Width = width;
	}
}",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"


	public Integer getColor() {
		return color;
	}
	public void setColor(Integer color) {
		this.color = color;
	}
	public float getScale() {
		return scale;
	}
	public void setScale(float scale) {
		this.scale = scale;
	}

	public String getText() {
		return text;
	}
	public void setText(String text) {
		this.text = text;
	}
}",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public void setColor(Integer color) {
		this.color = color;
	}
	public float getScale() {
		return scale;
	}
	public void setScale(float scale) {
		this.scale = scale;
	}

	public String getText() {
		return text;
	}
	public void setText(String text) {
		this.text = text;
	}
}",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public float getScale() {
		return scale;
	}
	public void setScale(float scale) {
		this.scale = scale;
	}

	public String getText() {
		return text;
	}
	public void setText(String text) {
		this.text = text;
	}
}",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public ResourceRenderer getRenderer() {
		return _renderers[0];
	}

	public ResourceRenderer getRenderer(ResourceContext context) {
		ImageData data = null;
		
		if (context != null) {
			data = (ImageData) restoreData(context);
		}
		
		ImageRenderer renderer = _renderers[null==data?0:data._format];
		return renderer;
	}
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#isCacheable()
	 */
	public boolean isCacheable() {
		return false;
	}
	
	public boolean isCacheable(ResourceContext resourceContext) {
		ImageData data = (ImageData) restoreData(resourceContext);
		return data.cacheable;
	}

	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#requireFacesContext()
	 */
	public boolean requireFacesContext() {
		// work in context
		return true;
	}

	
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#getDataToStore(javax.faces.context.FacesContext, java.lang.Object)
	 */
	protected Object getDataToStore(FacesContext context, Object data) {",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"

	public ResourceRenderer getRenderer(ResourceContext context) {
		ImageData data = null;
		
		if (context != null) {
			data = (ImageData) restoreData(context);
		}
		
		ImageRenderer renderer = _renderers[null==data?0:data._format];
		return renderer;
	}
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#isCacheable()
	 */
	public boolean isCacheable() {
		return false;
	}
	
	public boolean isCacheable(ResourceContext resourceContext) {
		ImageData data = (ImageData) restoreData(resourceContext);
		return data.cacheable;
	}

	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#requireFacesContext()
	 */
	public boolean requireFacesContext() {
		// work in context
		return true;
	}

	
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#getDataToStore(javax.faces.context.FacesContext, java.lang.Object)
	 */
	protected Object getDataToStore(FacesContext context, Object data) {
		if (data instanceof UIPaint2D) {
			UIPaint2D paint2D = (UIPaint2D) data;
			ImageData dataToStore = new ImageData();",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public boolean isCacheable() {
		return false;
	}
	
	public boolean isCacheable(ResourceContext resourceContext) {
		ImageData data = (ImageData) restoreData(resourceContext);
		return data.cacheable;
	}

	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#requireFacesContext()
	 */
	public boolean requireFacesContext() {
		// work in context
		return true;
	}

	
	/* (non-Javadoc)
	 * @see org.ajax4jsf.resource.InternetResourceBase#getDataToStore(javax.faces.context.FacesContext, java.lang.Object)
	 */
	protected Object getDataToStore(FacesContext context, Object data) {
		if (data instanceof UIPaint2D) {
			UIPaint2D paint2D = (UIPaint2D) data;
			ImageData dataToStore = new ImageData();
			dataToStore._width = paint2D.getWidth();
			dataToStore._height = paint2D.getHeight();
			dataToStore._data = paint2D.getData();
			
			dataToStore._paint = UIComponentBase.saveAttachedState(context, paint2D.getPaint());
			String format = paint2D.getFormat();
			if(""jpeg"".equalsIgnoreCase(format)) {
				dataToStore._format = 1;
			} else if(""png"".equalsIgnoreCase(format)) {
				dataToStore._format = 2;
			}
			
			String bgColor = paint2D.getBgcolor();
			try {",0,CVE-2013-4521,CWE-502,nuxeo/richfaces,6cbad2a6dcb70d3e33a6ce5879b1a3ad79eb1aec,java
"
	public static JsonParser create() {
		return new JsonParser();
	}

	/**
	 * Creates a lazy implementation of the JSON parser.
	 */
	public static JsonParser createLazyOne() {
		return new JsonParser().lazy(true);
	}

	private static final char[] T_RUE = new char[] {'r', 'u', 'e'};
	private static final char[] F_ALSE = new char[] {'a', 'l', 's', 'e'};
	private static final char[] N_ULL = new char[] {'u', 'l', 'l'};

	/**
	 * Map keys.
	 */
	public static final String KEYS = ""keys"";
	/**
	 * Array or map values.
	 */
	public static final String VALUES = ""values"";

	protected int ndx = 0;
	protected char[] input;
	protected int total;
	protected Path path;
	protected boolean useAltPaths = Defaults.useAltPathsByParser;
	protected boolean lazy = Defaults.lazy;
	protected boolean looseMode = Defaults.loose;
	protected Class rootType;
	protected MapToBean mapToBean;
	private boolean notFirstObject = false;

	private final JsonAnnotationManager jsonAnnotationManager;

	public JsonParser() {
		this.text = new char[512];",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
	public static JsonParser createLazyOne() {
		return new JsonParser().lazy(true);
	}

	private static final char[] T_RUE = new char[] {'r', 'u', 'e'};
	private static final char[] F_ALSE = new char[] {'a', 'l', 's', 'e'};
	private static final char[] N_ULL = new char[] {'u', 'l', 'l'};

	/**
	 * Map keys.
	 */
	public static final String KEYS = ""keys"";
	/**
	 * Array or map values.
	 */
	public static final String VALUES = ""values"";

	protected int ndx = 0;
	protected char[] input;
	protected int total;
	protected Path path;
	protected boolean useAltPaths = Defaults.useAltPathsByParser;
	protected boolean lazy = Defaults.lazy;
	protected boolean looseMode = Defaults.loose;
	protected Class rootType;
	protected MapToBean mapToBean;
	private boolean notFirstObject = false;

	private final JsonAnnotationManager jsonAnnotationManager;

	public JsonParser() {
		this.text = new char[512];
		this.jsonAnnotationManager = JsonAnnotationManager.get();
	}

	/**
	 * Resets JSON parser, so it can be reused.
	 */
	protected void reset() {",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"

	public JsonParser() {
		this.text = new char[512];
		this.jsonAnnotationManager = JsonAnnotationManager.get();
	}

	/**
	 * Resets JSON parser, so it can be reused.
	 */
	protected void reset() {
		this.ndx = 0;
		this.textLen = 0;
		this.path = new Path();
		if (useAltPaths) {
			path.altPath = new Path();
		}

		if (classMetadataName != null) {
			mapToBean = createMapToBean(classMetadataName);
		}
	}

	/**
	 * Enables usage of additional paths.
	 */
	public JsonParser useAltPaths() {
		this.useAltPaths = true;
		return this;
	}

	/**
	 * Enables 'loose' mode for parsing. When 'loose' mode is enabled,
	 * JSON parsers swallows also invalid JSONs:
	 * <ul>
	 *     <li>invalid escape character sequence is simply added to the output</li>
	 *     <li>strings can be quoted with single-quotes</li>
	 *     <li>strings can be unquoted, but may not contain escapes</li>
	 * </ul>
	 */",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
	protected MapToBean createMapToBean(final String classMetadataName) {
		return new MapToBean(this, classMetadataName);
	}

	// ---------------------------------------------------------------- object tools

	/**
	 * Creates new type for JSON array objects.
	 * It returns a collection.
	 * Later, the collection will be converted into the target type.
	 */
	@SuppressWarnings(""unchecked"")
	protected Collection<Object> newArrayInstance(final Class targetType) {
		if (targetType == null ||
			targetType == List.class ||
			targetType == Collection.class ||
			targetType.isArray()) {

			return listSupplier.get();
		}

		if (targetType == Set.class) {
			return new HashSet<>();
		}

		try {
			return (Collection<Object>) targetType.getDeclaredConstructor().newInstance();
		} catch (Exception e) {
			throw new JsonException(e);
		}
	}

	/**
	 * Creates new object or a <code>HashMap</code> if type is not specified.
	 */
	protected Object newObjectInstance(final Class targetType) {
		if (targetType == null ||
			targetType == Map.class) {
",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
	protected Collection<Object> newArrayInstance(final Class targetType) {
		if (targetType == null ||
			targetType == List.class ||
			targetType == Collection.class ||
			targetType.isArray()) {

			return listSupplier.get();
		}

		if (targetType == Set.class) {
			return new HashSet<>();
		}

		try {
			return (Collection<Object>) targetType.getDeclaredConstructor().newInstance();
		} catch (Exception e) {
			throw new JsonException(e);
		}
	}

	/**
	 * Creates new object or a <code>HashMap</code> if type is not specified.
	 */
	protected Object newObjectInstance(final Class targetType) {
		if (targetType == null ||
			targetType == Map.class) {

			return mapSupplier.get();
		}

		ClassDescriptor cd = ClassIntrospector.get().lookup(targetType);

		CtorDescriptor ctorDescriptor = cd.getDefaultCtorDescriptor(true);
		if (ctorDescriptor == null) {
			throw new JsonException(""Default ctor not found for: "" + targetType.getName());
		}

		try {
//			return ClassUtil.newInstance(targetType);",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
	protected Object newObjectInstance(final Class targetType) {
		if (targetType == null ||
			targetType == Map.class) {

			return mapSupplier.get();
		}

		ClassDescriptor cd = ClassIntrospector.get().lookup(targetType);

		CtorDescriptor ctorDescriptor = cd.getDefaultCtorDescriptor(true);
		if (ctorDescriptor == null) {
			throw new JsonException(""Default ctor not found for: "" + targetType.getName());
		}

		try {
//			return ClassUtil.newInstance(targetType);
			return ctorDescriptor.getConstructor().newInstance();
		} catch (Exception e) {
			throw new JsonException(e);
		}
	}

	/**
	 * Injects value into the targets property.
	 */
	protected void injectValueIntoObject(final Object target, final PropertyDescriptor pd, final Object value) {
		Object convertedValue = value;

		if (value != null) {
			Class targetClass = pd.getType();

			convertedValue = convertType(value, targetClass);
		}

		try {
			Setter setter = pd.getSetter(true);
			if (setter != null) {
				setter.invokeSetter(target, convertedValue);
			}",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"

	public MapToBean(final JsonParserBase jsonParser, final String classMetadataName) {
		this.jsonParser = jsonParser;
		this.classMetadataName = classMetadataName;
	}

	/**
	 * Converts map to target type.
	 */
	public Object map2bean(final Map map, Class targetType) {
		Object target = null;

		// create targets type
		String className = (String) map.get(classMetadataName);

		if (className == null) {
			if (targetType == null) {
				// nothing to do, no information about target type found
				target = map;
			}
		}
		else {
			try {
				targetType = ClassLoaderUtil.loadClass(className);
			} catch (ClassNotFoundException cnfex) {
				throw new JsonException(cnfex);
			}
		}

		if (target == null) {
			target = jsonParser.newObjectInstance(targetType);
		}

		ClassDescriptor cd = ClassIntrospector.get().lookup(target.getClass());

		boolean targetIsMap = target instanceof Map;

		for (Object key : map.keySet()) {
			String keyName = key.toString();",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
	public Object map2bean(final Map map, Class targetType) {
		Object target = null;

		// create targets type
		String className = (String) map.get(classMetadataName);

		if (className == null) {
			if (targetType == null) {
				// nothing to do, no information about target type found
				target = map;
			}
		}
		else {
			try {
				targetType = ClassLoaderUtil.loadClass(className);
			} catch (ClassNotFoundException cnfex) {
				throw new JsonException(cnfex);
			}
		}

		if (target == null) {
			target = jsonParser.newObjectInstance(targetType);
		}

		ClassDescriptor cd = ClassIntrospector.get().lookup(target.getClass());

		boolean targetIsMap = target instanceof Map;

		for (Object key : map.keySet()) {
			String keyName = key.toString();

			if (classMetadataName != null) {
				if (keyName.equals(classMetadataName)) {
					continue;
				}
			}

			PropertyDescriptor pd = cd.getPropertyDescriptor(keyName, declared);
",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
				else if (value instanceof Map) {
					// if the value we want to inject is a Map...
					if (!ClassUtil.isTypeOf(propertyType, Map.class)) {
						// ... and if target is NOT a map
						value = map2bean((Map) value, propertyType);
					}
					else {
						// target is also a Map, but we might need to generify it
						Class keyType = pd == null ? null : pd.resolveKeyType(true);

						if (keyType != String.class || componentType != String.class) {
							// generify
							value = generifyMap((Map) value, keyType, componentType);
						}
					}
				}
			}

			if (targetIsMap) {
				((Map)target).put(keyName, value);
			}
			else {
				try {
					setValue(target, pd, value);
				} catch (Exception ignore) {
					ignore.printStackTrace();
				}
			}
		}

		return target;
	}

	/**
	 * Converts type of all list elements to match the component type.
	 */
	private Object generifyList(final List list, final Class componentType) {
		for (int i = 0; i < list.size(); i++) {
			Object element = list.get(i);",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
	void setUp() {
		creator = new DataCreator();
	}

	@AfterEach
	void tearDown() {
		JsonParser.Defaults.classMetadataName = null;
		JsonSerializer.Defaults.classMetadataName = null;
	}

	@Test
	void testDeserializeNoIncludes() {
		JsonParsers.forEachParser(jsonParser -> {
			Person jodder = creator.createJodder();
			String json = new JsonSerializer().serialize(jodder);
			Person jsonJodder = jsonParser.parse(json, Person.class);

			assertNotNull(jsonJodder);

			assertEquals(jodder.getLastname(), jsonJodder.getLastname());
			assertEquals(jodder.getFirstname(), jsonJodder.getFirstname());
			assertEquals(jodder.getBirthdate(), jsonJodder.getBirthdate());

			assertEquals(jodder.getHome().getState(), jsonJodder.getHome().getState());
			assertEquals(jodder.getHome().getStreet(), jsonJodder.getHome().getStreet());
			assertEquals(jodder.getHome().getCity(), jsonJodder.getHome().getCity());

			assertEquals(jodder.getWork().getCity(), jsonJodder.getWork().getCity());

			assertEquals(jsonJodder, jsonJodder.getWork().getPerson());

			assertEquals(0, jsonJodder.getHobbies().size());
		});
	}

	@Test
	void testDeserializeWithPath() {
		JsonParsers.forEachParser(jsonParser -> {
",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
	void tearDown() {
		JsonParser.Defaults.classMetadataName = null;
		JsonSerializer.Defaults.classMetadataName = null;
	}

	@Test
	void testDeserializeNoIncludes() {
		JsonParsers.forEachParser(jsonParser -> {
			Person jodder = creator.createJodder();
			String json = new JsonSerializer().serialize(jodder);
			Person jsonJodder = jsonParser.parse(json, Person.class);

			assertNotNull(jsonJodder);

			assertEquals(jodder.getLastname(), jsonJodder.getLastname());
			assertEquals(jodder.getFirstname(), jsonJodder.getFirstname());
			assertEquals(jodder.getBirthdate(), jsonJodder.getBirthdate());

			assertEquals(jodder.getHome().getState(), jsonJodder.getHome().getState());
			assertEquals(jodder.getHome().getStreet(), jsonJodder.getHome().getStreet());
			assertEquals(jodder.getHome().getCity(), jsonJodder.getHome().getCity());

			assertEquals(jodder.getWork().getCity(), jsonJodder.getWork().getCity());

			assertEquals(jsonJodder, jsonJodder.getWork().getPerson());

			assertEquals(0, jsonJodder.getHobbies().size());
		});
	}

	@Test
	void testDeserializeWithPath() {
		JsonParsers.forEachParser(jsonParser -> {

			Person igor = creator.createJodder();
			Map map = new HashMap();
			map.put(""person"", igor);

			String json = new JsonSerializer().serialize(map);",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
	void testDeserializeNoIncludes() {
		JsonParsers.forEachParser(jsonParser -> {
			Person jodder = creator.createJodder();
			String json = new JsonSerializer().serialize(jodder);
			Person jsonJodder = jsonParser.parse(json, Person.class);

			assertNotNull(jsonJodder);

			assertEquals(jodder.getLastname(), jsonJodder.getLastname());
			assertEquals(jodder.getFirstname(), jsonJodder.getFirstname());
			assertEquals(jodder.getBirthdate(), jsonJodder.getBirthdate());

			assertEquals(jodder.getHome().getState(), jsonJodder.getHome().getState());
			assertEquals(jodder.getHome().getStreet(), jsonJodder.getHome().getStreet());
			assertEquals(jodder.getHome().getCity(), jsonJodder.getHome().getCity());

			assertEquals(jodder.getWork().getCity(), jsonJodder.getWork().getCity());

			assertEquals(jsonJodder, jsonJodder.getWork().getPerson());

			assertEquals(0, jsonJodder.getHobbies().size());
		});
	}

	@Test
	void testDeserializeWithPath() {
		JsonParsers.forEachParser(jsonParser -> {

			Person igor = creator.createJodder();
			Map map = new HashMap();
			map.put(""person"", igor);

			String json = new JsonSerializer().serialize(map);

			map = jsonParser.map(""values"", Person.class).parse(json);
			Person jsonIgor = (Person) map.get(""person"");

			assertNotNull(jsonIgor);
",0,CVE-2018-21234,CWE-502,oblac/jodd,9bffc3913aeb8472c11bb543243004b4b4376f16,java
"
    public KubernetesResource(JobManager jobManager) {
    	this.jobManager = jobManager;
	}
    
	@Path(""/job-context"")
	@Produces(MediaType.APPLICATION_OCTET_STREAM)
    @GET
    public byte[] getJobContext() {
		JobContext context = jobManager.getJobContext(getJobToken(), true);
		Map<String, Object> contextMap = new HashMap<>();
		contextMap.put(""commands"", context.getCommands());
		contextMap.put(""retrieveSource"", context.isRetrieveSource());
		contextMap.put(""cloneDepth"", context.getCloneDepth());
		contextMap.put(""projectName"", context.getProjectName());
		contextMap.put(""cloneInfo"", context.getCloneInfo());
		contextMap.put(""commitHash"", context.getCommitId().name());
		contextMap.put(""collectFiles.includes"", context.getCollectFiles().getIncludes());
		contextMap.put(""collectFiles.excludes"", context.getCollectFiles().getExcludes());
		return SerializationUtils.serialize((Serializable) contextMap);
    }
	
	@Path(""/allocate-job-caches"")
	@Consumes(MediaType.APPLICATION_OCTET_STREAM)
	@Produces(MediaType.APPLICATION_OCTET_STREAM)
    @POST
    public byte[] allocateJobCaches(byte[] cacheAllocationRequestBytes) {
		CacheAllocationRequest allocationRequest = (CacheAllocationRequest) SerializationUtils
				.deserialize(cacheAllocationRequestBytes);
		return SerializationUtils.serialize((Serializable) jobManager.allocateJobCaches(
				getJobToken(), allocationRequest.getCurrentTime(), allocationRequest.getInstances()));
    }
	
	@Path(""/report-job-caches"")
	@Consumes(MediaType.APPLICATION_OCTET_STREAM)
	@POST
	public void reportJobCaches(byte[] cacheInstanceBytes) {
		@SuppressWarnings(""unchecked"")
		Collection<CacheInstance> cacheInstances = (Collection<CacheInstance>) SerializationUtils
				.deserialize(cacheInstanceBytes);",0,CVE-2021-21243,CWE-502,theonedev/onedev,9637fc8fa461c5777282a0021c3deb1e7a48f137,java
"
    public byte[] getJobContext() {
		JobContext context = jobManager.getJobContext(getJobToken(), true);
		Map<String, Object> contextMap = new HashMap<>();
		contextMap.put(""commands"", context.getCommands());
		contextMap.put(""retrieveSource"", context.isRetrieveSource());
		contextMap.put(""cloneDepth"", context.getCloneDepth());
		contextMap.put(""projectName"", context.getProjectName());
		contextMap.put(""cloneInfo"", context.getCloneInfo());
		contextMap.put(""commitHash"", context.getCommitId().name());
		contextMap.put(""collectFiles.includes"", context.getCollectFiles().getIncludes());
		contextMap.put(""collectFiles.excludes"", context.getCollectFiles().getExcludes());
		return SerializationUtils.serialize((Serializable) contextMap);
    }
	
	@Path(""/allocate-job-caches"")
	@Consumes(MediaType.APPLICATION_OCTET_STREAM)
	@Produces(MediaType.APPLICATION_OCTET_STREAM)
    @POST
    public byte[] allocateJobCaches(byte[] cacheAllocationRequestBytes) {
		CacheAllocationRequest allocationRequest = (CacheAllocationRequest) SerializationUtils
				.deserialize(cacheAllocationRequestBytes);
		return SerializationUtils.serialize((Serializable) jobManager.allocateJobCaches(
				getJobToken(), allocationRequest.getCurrentTime(), allocationRequest.getInstances()));
    }
	
	@Path(""/report-job-caches"")
	@Consumes(MediaType.APPLICATION_OCTET_STREAM)
	@POST
	public void reportJobCaches(byte[] cacheInstanceBytes) {
		@SuppressWarnings(""unchecked"")
		Collection<CacheInstance> cacheInstances = (Collection<CacheInstance>) SerializationUtils
				.deserialize(cacheInstanceBytes);
		jobManager.reportJobCaches(getJobToken(), cacheInstances);
	}
	
	@Path(""/download-dependencies"")
	@Produces(MediaType.APPLICATION_OCTET_STREAM)
	@GET
	public Response downloadDependencies() {",0,CVE-2021-21243,CWE-502,theonedev/onedev,9637fc8fa461c5777282a0021c3deb1e7a48f137,java
"
    public byte[] allocateJobCaches(byte[] cacheAllocationRequestBytes) {
		CacheAllocationRequest allocationRequest = (CacheAllocationRequest) SerializationUtils
				.deserialize(cacheAllocationRequestBytes);
		return SerializationUtils.serialize((Serializable) jobManager.allocateJobCaches(
				getJobToken(), allocationRequest.getCurrentTime(), allocationRequest.getInstances()));
    }
	
	@Path(""/report-job-caches"")
	@Consumes(MediaType.APPLICATION_OCTET_STREAM)
	@POST
	public void reportJobCaches(byte[] cacheInstanceBytes) {
		@SuppressWarnings(""unchecked"")
		Collection<CacheInstance> cacheInstances = (Collection<CacheInstance>) SerializationUtils
				.deserialize(cacheInstanceBytes);
		jobManager.reportJobCaches(getJobToken(), cacheInstances);
	}
	
	@Path(""/download-dependencies"")
	@Produces(MediaType.APPLICATION_OCTET_STREAM)
	@GET
	public Response downloadDependencies() {
		StreamingOutput os = new StreamingOutput() {

			@Override
		   public void write(OutputStream output) throws IOException {
				JobContext context = jobManager.getJobContext(getJobToken(), true);
				TarUtils.tar(context.getServerWorkspace(), Lists.newArrayList(""**""), 
						new ArrayList<>(), output);
				output.flush();
		   }				   
		   
		};
		return Response.ok(os).build();
	}
	
	@POST
	@Path(""/upload-outcomes"")
	@Consumes(MediaType.APPLICATION_OCTET_STREAM)	
	public Response uploadOutcomes(InputStream is) {",0,CVE-2021-21243,CWE-502,theonedev/onedev,9637fc8fa461c5777282a0021c3deb1e7a48f137,java
